id_asignacion,id_gestion,id_asignatura,id_docente,siacop_id_persona,paralelo,turno,horas_asignadas,categoria,nombramiento,evaluacion_nota,evaluacion_archivo_digital,nombre_sede,siacop_id_asignacion_docente,siacop_id_asignacion,siacop_id_gestion,siacop_gestion
1457,14,827,288,149078,PH,M,20,INVITADO,MED.VILESP.14.169.176.MED-304.3.M.PH / 111.,NULL,,VILLA ESPERANZA,139842,115566,169,2021
1458,14,6107,128,3784,F,M,15,INVITADO,MED.VILESP.82.169.176.MED-201.2.M.F / 91.,NULL,,VILLA ESPERANZA,139844,115151,169,2021
1459,14,6111,212,52185,B,T,32,INVITADO,MED.VILESP.82.169.176.MED-207.2.T.B / 109.,NULL,,VILLA ESPERANZA,139918,115630,169,2021
1460,14,1346,286,148259,PH,T,32,INVITADO,MED.VILESP.14.169.176.MED-400 .4.T.PH / 116.,NULL,,VILLA ESPERANZA,139923,115242,169,2021
1461,14,1346,107,2471,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-400 .4.M.PH / 114.,NULL,,VILLA ESPERANZA,139934,115633,169,2021
1462,14,833,285,148258,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-404.4.M.PH / 117.,NULL,,VILLA ESPERANZA,139938,115634,169,2021
1463,14,1355,224,57848,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-500.5.M.PH / 119.,NULL,,VILLA ESPERANZA,139942,115636,169,2021
1464,14,1356,283,140510,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-500.5.M.PH / 118.,NULL,,VILLA ESPERANZA,140017,115637,169,2021
1465,14,6104,287,149025,I,T,25,INVITADO,MED.VILESP.82.169.176.MED-200.2.T.I / 110.,NULL,,VILLA ESPERANZA,140020,115679,169,2021
1466,14,6110,282,131399,A,M,15,INVITADO,MED.VILESP.82.169.176.MED-206.2.M.A / 90.,NULL,,VILLA ESPERANZA,140044,115322,169,2021
1467,14,1351,280,103133,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-400 .4.M.PH / 115.,NULL,,VILLA ESPERANZA,140089,115802,169,2021
1468,14,6107,50,729,H,M,15,INVITADO,MED.VILESP.82.169.176.MED-201.2.M.H / 105.,NULL,,VILLA ESPERANZA,140098,115823,169,2021
1469,14,823,233,66789,B,T,24,INVITADO,MED.VILESP.14.169.176.MED-300.3.T.B / 121.,NULL,,VILLA ESPERANZA,141830,116800,169,2021
1470,14,1342,185,38689,PH,M,40,INVITADO,MED.VILESP.14.169.176.MED-301-01.3.M.PH / 120.,NULL,,VILLA ESPERANZA,141833,116803,169,2021
1471,14,824,246,73258,E,M,24,INVITADO,MED.VILESP.14.169.176.MED - 302.3.M.E / 122.,NULL,,VILLA ESPERANZA,141849,116811,169,2021
1472,14,824,108,2483,B,T,24,INVITADO,MED.VILESP.14.169.176.MED - 302.3.T.B / 134.,NULL,,VILLA ESPERANZA,141851,116813,169,2021
1473,14,823,290,162233,E,M,24,INVITADO,MED.VILESP.14.169.176.MED-300.3.M.E / 124.,NULL,,VILLA ESPERANZA,141854,116817,169,2021
1474,14,827,289,149342,PH,T,20,INVITADO,MED.VILESP.14.169.176.MED-304.3.T.PH / 135.,NULL,,VILLA ESPERANZA,141857,116801,169,2021
1475,14,1353,76,1349,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-401 .4.M.PH / 126.,NULL,,VILLA ESPERANZA,141860,116820,169,2021
1476,14,1352,284,148254,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-401 .4.M.PH / 127.,NULL,,VILLA ESPERANZA,141861,116821,169,2021
1477,14,1342,203,46798,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-301-01.3.M.PH / 125.,NULL,,VILLA ESPERANZA,141866,116825,169,2021
1478,14,6111,167,32343,A,M,32,INVITADO,MED.VILESP.82.169.176.MED-207.2.M.A / 129.,NULL,,VILLA ESPERANZA,141918,116810,169,2021
1479,14,1352,187,38727,PH,M,32,INVITADO,MED.VILESP.14.169.176.MED-401 .4.M.PH / 128.,NULL,,VILLA ESPERANZA,141919,116844,169,2021
1480,14,827,235,70366,PH,T,20,INVITADO,MED.VILESP.14.169.176.MED-304.3.T.PH / 123.,NULL,,VILLA ESPERANZA,141930,116857,169,2021
1481,15,2507,133,4365,A,M,40,INVESTIGADOR,MED.INSDEINV.14.174.176.INV.11.M.A / 3.,NULL,,INSTITUTO DE  INVESTIGACIÓN,142006,116899,174,2021 INVESTIGACIÓN
1482,14,1348,95,1760,PH,M,40,INVITADO,MED.VILESP.14.169.176.MED-400 .4.M.PH / 130.,NULL,,VILLA ESPERANZA,142012,116915,169,2021
1483,14,5716,254,81982,I,M,40,INVITADO,MED.VILESP.82.169.176.MED-100.1.M.I / 132.,NULL,,VILLA ESPERANZA,142013,116916,169,2021
1484,14,825,218,53623,C,M,24,INVITADO,MED.VILESP.14.169.176.MED - 303.3.M.C / 133.,NULL,,VILLA ESPERANZA,142014,116917,169,2021
1485,14,6111,158,5166,C,N,30,INVITADO,MED.VILESP.82.169.176.MED-207.2.N.C / 131.,NULL,,VILLA ESPERANZA,142017,116919,169,2021
1486,14,6104,193,40166,E,M,28,INVITADO,MED.VILESP.82.169.176.MED-200.2.M.E / 136.,NULL,,VILLA ESPERANZA,142256,117037,169,2021
1487,14,823,132,4364,C,M,18,INVITADO,MED.VILESP.14.169.176.MED-300.3.M.C / 137.,NULL,,VILLA ESPERANZA,142509,117195,169,2021
1488,14,1342,184,38686,PH,M,30,INVITADO,MED.VILESP.14.169.176.MED-301-01.3.M.PH / 138.,NULL,,VILLA ESPERANZA,142510,117196,169,2021
1489,14,1344,268,94931,PH,M,30,INVITADO,MED.VILESP.14.169.176.MED-301-03.3.M.PH / 139.,NULL,,VILLA ESPERANZA,142549,117216,169,2021
1490,14,827,213,52334,PH,M,15,INVITADO,MED.VILESP.14.169.176.MED-304.3.M.PH / 140.,NULL,,VILLA ESPERANZA,142550,117215,169,2021
1491,14,6109,274,99983,A,M,16,INVITADO,MED.VILESP.82.169.176.MED-205.2.M.A / 141.,NULL,,VILLA ESPERANZA,142950,117427,169,2021
1492,14,5725,172,35254,A,M,10,INVITADO,MED.VILESP.82.169.176.MED-104.1.M.A / 142.,NULL,,VILLA ESPERANZA,146193,120580,169,2021
1493,14,5725,293,179368,C,N,10,INVITADO,MED.VILESP.82.169.176.MED-104.1.N.C / 143.,NULL,,VILLA ESPERANZA,146203,120582,169,2021
1494,16,1364,104,2313,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-502.5.M.PH / 20.,NULL,,VILLA ESPERANZA,149619,122204,184,2022
1495,16,1365,9,177,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-502.5.M.PH / 18.,NULL,,VILLA ESPERANZA,149621,122203,184,2022
1496,16,1360,209,49718,PH,T,28,CONTRATADO,MED.VILESP.14.184.176.MED-501.5.T.PH / 14.,NULL,,VILLA ESPERANZA,149623,122202,184,2022
1497,16,1359,44,629,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 40.,NULL,,VILLA ESPERANZA,149624,122201,184,2022
1498,16,5716,57,808,G,M,25,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.M.G / 1.,NULL,,VILLA ESPERANZA,149629,122057,184,2022
1499,16,6107,60,1268,E,M,10,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.M.E / 4.,NULL,,VILLA ESPERANZA,149633,122137,184,2022
1500,16,825,249,75075,B,M,18,CONTRATADO,MED.VILESP.14.184.176.MED - 303.3.M.B / 52.,NULL,,VILLA ESPERANZA,149636,122210,184,2022
1501,16,1362,59,1267,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 6.,NULL,,VILLA ESPERANZA,149639,122199,184,2022
1502,16,1357,241,71988,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 60.,NULL,,VILLA ESPERANZA,149640,122198,184,2022
1503,16,1356,211,51270,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 54.,NULL,,VILLA ESPERANZA,149641,122197,184,2022
1504,16,1358,105,2314,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 9.,NULL,,VILLA ESPERANZA,149642,122196,184,2022
1505,16,839,28,368,A,T,12,CONTRATADO,MED.VILESP.14.184.176.MED - 504.5.T.A / 27.,NULL,,VILLA ESPERANZA,149643,122195,184,2022
1506,16,838,217,53081,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED - 503.5.M.PH / 26.,NULL,,VILLA ESPERANZA,149644,122194,184,2022
1507,16,834,2,46,A,T,15,CONTRATADO,MED.VILESP.14.184.176.MED-405.4.T.A / 62.,NULL,,VILLA ESPERANZA,149645,122193,184,2022
1508,16,833,47,677,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-404.4.M.PH / 30.,NULL,,VILLA ESPERANZA,149646,122192,184,2022
1509,16,1349,260,84698,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 46.,NULL,,VILLA ESPERANZA,149647,122191,184,2022
1510,16,1347,79,1396,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 44.,NULL,,VILLA ESPERANZA,149648,122188,184,2022
1511,16,1347,61,1271,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 21.,NULL,,VILLA ESPERANZA,149649,122190,184,2022
1512,16,832,197,43272,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED - 403.4.M.PH / 8.,NULL,,VILLA ESPERANZA,149650,122147,184,2022
1513,16,831,51,736,PH,M,28,CONTRATADO,MED.VILESP.14.184.176.MED - 402.4.M.PH / 24.,NULL,,VILLA ESPERANZA,149651,122146,184,2022
1514,16,827,69,1284,PH,M,15,CONTRATADO,MED.VILESP.14.184.176.MED-304.3.M.PH / 51.,NULL,,VILLA ESPERANZA,149652,122221,184,2022
1515,16,823,86,1550,A,M,18,CONTRATADO,MED.VILESP.14.184.176.MED-300.3.M.A / 55.,NULL,,VILLA ESPERANZA,149653,122219,184,2022
1516,16,825,90,1706,F,T,18,CONTRATADO,MED.VILESP.14.184.176.MED - 303.3.T.F / 64.,NULL,,VILLA ESPERANZA,149654,122215,184,2022
1517,16,825,20,268,G,M,18,CONTRATADO,MED.VILESP.14.184.176.MED - 303.3.M.G / 58.,NULL,,VILLA ESPERANZA,149655,122213,184,2022
1518,16,6108,68,1282,C,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-204.2.M.C / 45.,NULL,,VILLA ESPERANZA,149656,122145,184,2022
1519,16,6108,41,574,A,N,15,CONTRATADO,MED.VILESP.82.184.176.MED-204.2.N.A / 3.,NULL,,VILLA ESPERANZA,149657,122144,184,2022
1520,16,6106,22,309,F,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-203.2.M.F / 37.,NULL,,VILLA ESPERANZA,149658,122143,184,2022
1521,16,6106,70,1290,A,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-203.2.T.A / 23.,NULL,,VILLA ESPERANZA,149659,122142,184,2022
1522,16,5719,134,4368,E,T,15,INVITADO,MED.VILESP.82.184.176.MED-102.1.T.E / 4.,NULL,,VILLA ESPERANZA,149660,122091,184,2022
1523,16,6106,114,3299,B,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-203.2.T.B / 2.,NULL,,VILLA ESPERANZA,149664,122141,184,2022
1524,16,6107,130,4107,D,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.T.D / 57.,NULL,,VILLA ESPERANZA,149665,122140,184,2022
1525,16,6107,15,229,G,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.T.G / 34.,NULL,,VILLA ESPERANZA,149667,122139,184,2022
1526,16,6107,37,485,C,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.M.C / 15.,NULL,,VILLA ESPERANZA,149668,122136,184,2022
1527,16,6107,50,729,A,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.T.A / 7.,NULL,,VILLA ESPERANZA,149669,122138,184,2022
1528,16,6104,48,681,A,T,21,CONTRATADO,MED.VILESP.82.184.176.MED-200.2.T.A / 59.,NULL,,VILLA ESPERANZA,149670,122135,184,2022
1529,16,6104,86,1550,C,M,21,CONTRATADO,MED.VILESP.82.184.176.MED-200.2.M.C / 56.,NULL,,VILLA ESPERANZA,149671,122134,184,2022
1530,16,6104,166,31552,H,T,21,CONTRATADO,MED.VILESP.82.184.176.MED-200.2.T.H / 49.,NULL,,VILLA ESPERANZA,149672,122133,184,2022
1531,16,6104,97,1764,F,M,17,CONTRATADO,MED.VILESP.82.184.176.MED-200.2.M.F / 16.,NULL,,VILLA ESPERANZA,149674,122132,184,2022
1532,16,5718,45,630,A,M,12,CONTRATADO,MED.VILESP.82.184.176.MED-103.1.M.A / 31.,NULL,,VILLA ESPERANZA,149676,122125,184,2022
1533,16,5718,125,3497,H,M,12,CONTRATADO,MED.VILESP.82.184.176.MED-103.1.M.H / 12.,NULL,,VILLA ESPERANZA,149677,122124,184,2022
1534,16,5718,84,1475,C,T,12,CONTRATADO,MED.VILESP.82.184.176.MED-103.1.T.C / 11.,NULL,,VILLA ESPERANZA,149678,122123,184,2022
1535,16,5719,35,475,D,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.T.D / 36.,NULL,,VILLA ESPERANZA,149679,122090,184,2022
1536,16,5719,35,475,F,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.T.F / 35.,NULL,,VILLA ESPERANZA,149680,122089,184,2022
1537,16,5719,134,4368,I,N,9,INVITADO,MED.VILESP.82.184.176.MED-102.1.N.I / 5.,NULL,,VILLA ESPERANZA,149681,122092,184,2022
1538,16,5719,83,1472,A,T,12,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.T.A / 28.,NULL,,VILLA ESPERANZA,149682,122088,184,2022
1539,16,5719,83,1472,K,T,13,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.T.K / 29.,NULL,,VILLA ESPERANZA,149683,122083,184,2022
1540,16,5719,4,74,B,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.M.B / 19.,NULL,,VILLA ESPERANZA,149684,122079,184,2022
1541,16,5719,29,372,C,M,13,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.M.C / 10.,NULL,,VILLA ESPERANZA,149685,122075,184,2022
1542,16,5717,172,35254,C,T,13,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.T.C / 53.,NULL,,VILLA ESPERANZA,149686,122074,184,2022
1543,16,5717,34,472,K,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.K / 50.,NULL,,VILLA ESPERANZA,149687,122072,184,2022
1544,16,5717,16,232,F,M,13,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.F / 48.,NULL,,VILLA ESPERANZA,149688,122071,184,2022
1545,16,5717,16,232,A,M,12,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.A / 47.,NULL,,VILLA ESPERANZA,149689,122069,184,2022
1546,16,5717,38,488,B,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.B / 25.,NULL,,VILLA ESPERANZA,149690,122068,184,2022
1547,16,5717,125,3497,D,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.D / 13.,NULL,,VILLA ESPERANZA,149691,123033,184,2022
1548,16,5716,26,351,C,M,30,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.M.C / 63.,NULL,,VILLA ESPERANZA,149692,122061,184,2022
1549,16,5716,10,187,A,M,30,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.M.A / 61.,NULL,,VILLA ESPERANZA,149693,122053,184,2022
1550,16,5716,58,1251,K,N,30,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.N.K / 41.,NULL,,VILLA ESPERANZA,149694,122060,184,2022
1551,16,5716,161,5738,B,T,30,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.T.B / 32.,NULL,,VILLA ESPERANZA,149695,122058,184,2022
1552,16,5716,5,115,F,M,25,INVITADO,MED.VILESP.82.184.176.MED-100.1.M.F / 2.,NULL,,VILLA ESPERANZA,149696,122063,184,2022
1553,16,5717,125,3497,E,T,15,INVITADO,MED.VILESP.82.184.176.MED-101.1.T.E / 1.,NULL,,VILLA ESPERANZA,149697,122066,184,2022
1554,16,6880,8,169,F,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-302.3.T.F / 17.,NULL,,VILLA ESPERANZA,149703,123026,184,2022
1555,16,6880,56,800,D,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-302.3.T.D / 33.,NULL,,VILLA ESPERANZA,149704,123053,184,2022
1556,16,6880,63,1276,C,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-302.3.M.C / 39.,NULL,,VILLA ESPERANZA,149705,123059,184,2022
1557,16,6109,215,53060,B,T,12,INVITADO,MED.VILESP.82.184.176.MED-205.2.T.B / 3.,NULL,,VILLA ESPERANZA,149712,123034,184,2022
1558,16,6105,77,1379,D,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.M.D / 5.,NULL,,VILLA ESPERANZA,149727,122126,184,2022
1559,16,6105,78,1383,E,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.T.E / 22.,NULL,,VILLA ESPERANZA,149730,122127,184,2022
1560,16,6105,63,1276,C,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.M.C / 38.,NULL,,VILLA ESPERANZA,149732,122128,184,2022
1561,16,6105,43,590,B,T,10,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.T.B / 43.,NULL,,VILLA ESPERANZA,149734,122129,184,2022
1562,16,6105,43,590,A,T,15,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.T.A / 42.,NULL,,VILLA ESPERANZA,149735,122130,184,2022
1563,16,6879,103,2246,PH,T,30,CONTRATADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 66.,NULL,,VILLA ESPERANZA,149893,123113,184,2022
1564,16,6879,27,359,PH,M,30,CONTRATADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 68.,NULL,,VILLA ESPERANZA,149894,123114,184,2022
1565,16,6879,89,1705,PH,M,30,CONTRATADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 65.,NULL,,VILLA ESPERANZA,149895,123115,184,2022
1566,16,6879,24,328,PH,M,30,CONTRATADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 67.,NULL,,VILLA ESPERANZA,149896,123116,184,2022
1567,16,6879,130,4107,PH,T,30,INVITADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 7.,NULL,,VILLA ESPERANZA,149898,123117,184,2022
1568,16,6879,232,65954,PH,M,30,INVITADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 6.,NULL,,VILLA ESPERANZA,149899,123118,184,2022
1569,16,5716,135,4380,D,T,25,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.T.D / 91.,NULL,,VILLA ESPERANZA,150840,124587,184,2022
1570,16,5716,161,5738,L,T,20,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.T.L / 80.,NULL,,VILLA ESPERANZA,150850,124599,184,2022
1571,16,5716,152,4633,P,N,20,CONTRATADO,MED.VILESP.82.184.176.MED-100.1.N.P / 87.,NULL,,VILLA ESPERANZA,150853,124603,184,2022
1572,16,5717,172,35254,H,M,10,CONTRATADO,MED.VILESP.82.184.176.MED-101.1.M.H / 89.,NULL,,VILLA ESPERANZA,150856,124607,184,2022
1573,16,5719,144,4414,J,M,13,CONTRATADO,MED.VILESP.82.184.176.MED-102.1.M.J / 92.,NULL,,VILLA ESPERANZA,150857,124608,184,2022
1574,16,5718,45,630,G,T,8,CONTRATADO,MED.VILESP.82.184.176.MED-103.1.T.G / 79.,NULL,,VILLA ESPERANZA,150907,124716,184,2022
1575,16,5725,172,35254,A,M,8,CONTRATADO,MED.VILESP.82.184.176.MED-104.1.M.A / 90.,NULL,,VILLA ESPERANZA,150908,124717,184,2022
1576,16,6105,77,1379,G,M,10,CONTRATADO,MED.VILESP.82.184.176.MED-202.2.M.G / 70.,NULL,,VILLA ESPERANZA,150909,124718,184,2022
1577,16,6104,97,1764,D,T,14,CONTRATADO,MED.VILESP.82.184.176.MED-200.2.T.D / 74.,NULL,,VILLA ESPERANZA,150910,124719,184,2022
1578,16,6107,50,729,H,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-201.2.M.H / 72.,NULL,,VILLA ESPERANZA,150911,124720,184,2022
1579,16,6106,133,4365,E,T,10,CONTRATADO,MED.VILESP.82.184.176.MED-203.2.T.E / 75.,NULL,,VILLA ESPERANZA,150912,124721,184,2022
1580,16,6106,50,729,G,M,10,CONTRATADO,MED.VILESP.82.184.176.MED-203.2.M.G / 71.,NULL,,VILLA ESPERANZA,150913,124722,184,2022
1581,16,6110,56,800,A,M,12,CONTRATADO,MED.VILESP.82.184.176.MED-206.2.M.A / 82.,NULL,,VILLA ESPERANZA,150914,124723,184,2022
1582,16,1346,286,148259,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 81.,NULL,,VILLA ESPERANZA,150918,124727,184,2022
1583,16,1351,257,84159,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 83.,NULL,,VILLA ESPERANZA,150919,124728,184,2022
1584,16,834,84,1475,B,T,12,CONTRATADO,MED.VILESP.14.184.176.MED-405.4.T.B / 73.,NULL,,VILLA ESPERANZA,150921,124730,184,2022
1585,16,840,100,1897,A,M,12,CONTRATADO,MED.VILESP.14.184.176.MED - 505.5.M.A / 77.,NULL,,VILLA ESPERANZA,150922,124731,184,2022
1586,16,1363,247,74362,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 69.,NULL,,VILLA ESPERANZA,150923,124732,184,2022
1587,16,1359,189,39937,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 84.,NULL,,VILLA ESPERANZA,150924,124733,184,2022
1588,16,1364,220,54780,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-502.5.M.PH / 86.,NULL,,VILLA ESPERANZA,150926,124735,184,2022
1589,16,6879,253,78669,PH,M,23,CONTRATADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 88.,NULL,,VILLA ESPERANZA,151404,124726,184,2022
1590,16,6878,233,66789,C,M,15,CONTRATADO,MED.VILESP.82.184.176.MED-300.3.M.C / 93.,NULL,,VILLA ESPERANZA,151408,124725,184,2022
1591,16,1365,71,1291,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-502.5.M.PH / 76.,NULL,,VILLA ESPERANZA,151429,125264,184,2022
1592,16,1354,234,66892,PH,M,22,CONTRATADO,MED.VILESP.14.184.176.MED-401 .4.M.PH / 85.,NULL,,VILLA ESPERANZA,151435,125268,184,2022
1593,16,838,248,75068,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED - 503.5.M.PH / 54.,NULL,,VILLA ESPERANZA,151481,125351,184,2022
1594,16,1358,216,53065,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 64.,NULL,,VILLA ESPERANZA,151500,125365,184,2022
1595,16,831,188,39931,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED - 402.4.M.PH / 65.,NULL,,VILLA ESPERANZA,151503,125368,184,2022
1596,16,1364,140,4391,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-502.5.M.PH / 52.,NULL,,VILLA ESPERANZA,151508,125369,184,2022
1597,16,1357,271,96184,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 15.,NULL,,VILLA ESPERANZA,151512,125372,184,2022
1598,16,832,141,4392,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED - 403.4.M.PH / 46.,NULL,,VILLA ESPERANZA,151611,125423,184,2022
1599,16,1349,62,1275,PH,M,24,INVITADO,MED.VILESP.14.184.176.MED-400 .4.M.PH / 44.,NULL,,VILLA ESPERANZA,151614,125426,184,2022
1600,16,839,225,59345,B,T,12,INVITADO,MED.VILESP.14.184.176.MED - 504.5.T.B / 48.,NULL,,VILLA ESPERANZA,151615,125427,184,2022
1601,16,1363,214,53015,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 51.,NULL,,VILLA ESPERANZA,151616,125428,184,2022
1602,16,1361,264,84819,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 36.,NULL,,VILLA ESPERANZA,151617,125429,184,2022
1603,16,1360,195,42857,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-501.5.M.PH / 57.,NULL,,VILLA ESPERANZA,151618,125430,184,2022
1604,16,1355,205,46885,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-500.5.M.PH / 14.,NULL,,VILLA ESPERANZA,151630,125431,184,2022
1605,16,1353,118,3306,PH,M,22,INVITADO,MED.VILESP.14.184.176.MED-401 .4.M.PH / 56.,NULL,,VILLA ESPERANZA,151641,125432,184,2022
1606,16,6108,68,1282,D,T,12,INVITADO,MED.VILESP.82.184.176.MED-204.2.T.D / 60.,NULL,,VILLA ESPERANZA,152250,125863,184,2022
1607,16,6111,294,182867,A,M,16,CONTRATADO,MED.VILESP.82.184.176.MED-207.2.M.A / 78.,NULL,,VILLA ESPERANZA,152251,124724,184,2022
1608,16,5716,270,96173,M,N,25,INVITADO,MED.VILESP.82.184.176.MED-100.1.N.M / 55.,NULL,,VILLA ESPERANZA,152255,125873,184,2022
1609,16,5716,254,81982,N,T,20,INVITADO,MED.VILESP.82.184.176.MED-100.1.T.N / 16.,NULL,,VILLA ESPERANZA,152256,125882,184,2022
1610,16,5716,239,71047,H,M,20,INVITADO,MED.VILESP.82.184.176.MED-100.1.M.H / 11.,NULL,,VILLA ESPERANZA,152257,125890,184,2022
1611,16,5716,82,1458,E,T,25,INVITADO,MED.VILESP.82.184.176.MED-100.1.T.E / 30.,NULL,,VILLA ESPERANZA,152263,125891,184,2022
1612,16,5716,117,3303,O,N,20,INVITADO,MED.VILESP.82.184.176.MED-100.1.N.O / 70.,NULL,,VILLA ESPERANZA,152294,125895,184,2022
1613,16,5716,164,29606,J,T,20,INVITADO,MED.VILESP.82.184.176.MED-100.1.T.J / 32.,NULL,,VILLA ESPERANZA,152297,125932,184,2022
1614,16,5717,38,488,L,M,10,INVITADO,MED.VILESP.82.184.176.MED-101.1.M.L / 37.,NULL,,VILLA ESPERANZA,152309,125936,184,2022
1615,16,6879,165,30486,PH,M,23,INVITADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 39.,NULL,,VILLA ESPERANZA,152315,125938,184,2022
1616,16,6879,207,49708,PH,T,20,INVITADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 43.,NULL,,VILLA ESPERANZA,152319,125940,184,2022
1617,16,6879,262,84796,PH,M,23,INVITADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 35.,NULL,,VILLA ESPERANZA,152321,125941,184,2022
1618,16,6879,131,4363,PH,T,23,INVITADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 47.,NULL,,VILLA ESPERANZA,152327,125943,184,2022
1619,16,6879,170,35252,PH,T,23,INVITADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 68.,NULL,,VILLA ESPERANZA,152331,125945,184,2022
1620,16,6879,185,38689,PH,M,23,INVITADO,MED.VILESP.82.184.176.MED-301.3.M.PH / 72.,NULL,,VILLA ESPERANZA,152333,125946,184,2022
1621,16,6879,192,40101,PH,T,24,INVITADO,MED.VILESP.82.184.176.MED-301.3.T.PH / 13.,NULL,,VILLA ESPERANZA,152339,125947,184,2022
